country_code,state_province,city,latitude,longitude,maturity_segment,fast_station_share,median_power_kw,has_fast_dc,has_ultra_dc,dc_fast_station_count,dc_ultra_station_count,station_count,port_count
NL,UNKNOWN,Lopik,51.99169725,4.971159083333333,Emerging EV Infrastructure,0.0,8.0,0,0,0,0,12,17
NL,UNKNOWN,Loppersum,53.340405,6.696813000000001,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,2,3
NL,UNKNOWN,Losser,52.309027,6.959885,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
NL,UNKNOWN,Lunteren,52.08778,5.66932,Developing EV Infrastructure,1.0,60.0,1,0,1,0,1,1
NL,UNKNOWN,MRDH,52.024078,4.21391,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,1,1
NL,UNKNOWN,Maarssenbroek,52.1343725,5.0215695,Emerging EV Infrastructure,0.0,12.15,0,0,0,0,2,2
NL,UNKNOWN,Maasdriel,51.751421666666666,5.273452,Emerging EV Infrastructure,0.0,3.7,0,0,0,0,3,4
NL,UNKNOWN,Maasgouw,51.16979725,5.883312625,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,8,11
NL,UNKNOWN,Maasland,51.949423,4.26346,Developing EV Infrastructure,1.0,90.0,1,0,1,0,1,2
NL,UNKNOWN,Maassluis,51.925365,4.246020416666666,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,12,14
NL,UNKNOWN,Maastricht,50.852460535714286,5.708937142857143,Emerging EV Infrastructure,0.0357142857142857,11.0,1,1,1,1,28,45
NL,UNKNOWN,Malden,51.780438,5.855034,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
NL,UNKNOWN,Marum,53.146209,6.266721,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
NL,UNKNOWN,Mechelen,50.794876,5.921583,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
NL,UNKNOWN,Medemblik,52.722777,5.103240111111111,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,9,9
NL,UNKNOWN,Meerkerk,51.899992,4.982321,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
NL,UNKNOWN,Meerssen,50.896066857142856,5.755651,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,7,10
NL,UNKNOWN,Menameradiel,53.2178985,5.64811125,Developing EV Infrastructure,0.25,11.0,1,0,1,0,4,6
NL,UNKNOWN,Menterwolde,53.135509,6.868488,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Meppel,52.69501422222223,6.191158555555556,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,9,10
NL,UNKNOWN,Middelburg,51.49215645454546,3.6253172727272727,Emerging EV Infrastructure,0.0909090909090909,11.0,1,0,1,0,11,24
NL,UNKNOWN,Midden-Delfland,51.95888055555556,4.292284444444444,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,9,10
NL,UNKNOWN,Midden-Drenthe,52.8751619,6.506509200000001,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,10,16
NL,UNKNOWN,Middenbeemster,52.545986,4.957308,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,4
NL,UNKNOWN,Midlum,53.182109,5.434368,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Mill en Sint Hubert,51.6717845,5.7662365,Emerging EV Infrastructure,0.0,4.35,0,0,0,0,2,2
NL,UNKNOWN,Moerdijk,51.66999521052632,4.550903210526316,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,19,20
NL,UNKNOWN,Molenhoek,51.7656,5.86812,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
NL,UNKNOWN,Molenwaard,51.89273253333333,4.801604733333334,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,15,16
NL,UNKNOWN,Montferland,51.916895583333336,6.188076333333334,Emerging EV Infrastructure,0.0,5.0,0,0,0,0,12,12
NL,UNKNOWN,Montfoort,52.0494195,4.9364629,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,10,14
NL,UNKNOWN,Mook en Middelaar,51.75149666666667,5.8925833333333335,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,3,4
NL,UNKNOWN,Muiden,52.3251852,5.0832738,Developing EV Infrastructure,0.4,11.0,1,1,2,2,5,18
NL,UNKNOWN,Naarden,52.29977240000001,5.1537053,Emerging EV Infrastructure,0.2,5.0,1,0,2,0,10,41
NL,UNKNOWN,Nagele,52.625561,5.666285,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
NL,UNKNOWN,Neder-Betuwe,51.92140428571429,5.599569714285714,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,7,10
NL,UNKNOWN,Nederweert,51.285534375,5.7657425,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,8,8
NL,UNKNOWN,Neede,52.131359,6.620892,Developing EV Infrastructure,0.5,80.5,1,1,1,1,2,2
NL,UNKNOWN,Neerijnen,51.83134566666666,5.262980333333333,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,6,9
NL,UNKNOWN,Neuweiler,51.97912,5.67669,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Nieuw-Buinen,52.96674,6.962072,Emerging EV Infrastructure,0.0,12.7,0,0,0,0,1,1
NL,UNKNOWN,Nieuw-Vennep,52.277773,4.617982,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
NL,UNKNOWN,Nieuw-Weerdinge,52.823036,6.970946,Developing EV Infrastructure,1.0,60.0,1,0,1,0,1,1
NL,UNKNOWN,Nieuwegein,52.03111163333333,5.090473466666666,Emerging EV Infrastructure,0.1,11.0,1,1,6,3,60,82
NL,UNKNOWN,Nieuwerkerk a/d IJssel,51.977892,4.619542,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
NL,UNKNOWN,Nieuwerkerk aan den IJssel,51.958797,4.641436,Emerging EV Infrastructure,0.0,12.7,0,0,0,0,1,1
NL,UNKNOWN,Nieuwkoop,52.161947352941176,4.760458411764706,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,17,18
NL,UNKNOWN,Nieuwvliet,51.39043,3.453893,Emerging EV Infrastructure,0.0,17.0,0,0,0,0,1,6
NL,UNKNOWN,Niftrik/Wijchen,51.798564,5.688385,Emerging EV Infrastructure,0.0,7.0,0,0,0,0,1,1
NL,UNKNOWN,Nijkerk,52.20425011538461,5.469319923076923,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,26,33
NL,UNKNOWN,Nijmegen,51.83963405263157,5.836754842105263,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,38,49
NL,UNKNOWN,Nissewaard,51.84000069230769,4.321370205128205,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,39,43
NL,UNKNOWN,Noord-Beveland,51.580649,3.768010777777778,Emerging EV Infrastructure,0.1111111111111111,11.0,1,0,1,0,9,13
NL,UNKNOWN,Noordbeemster,52.58123,4.977911,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,2
NL,UNKNOWN,Noordenveld,53.134876375,6.4413555,Emerging EV Infrastructure,0.0,8.0,0,0,0,0,8,11
NL,UNKNOWN,Noordoostpolder,52.70278885714286,5.750966285714286,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,14,19
NL,UNKNOWN,Noordwijk,52.230547666666666,4.435313666666667,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,9,9
NL,UNKNOWN,Noordwijk aan Zee,52.247115,4.432682,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
NL,UNKNOWN,Noordwijkerhout,52.259684875,4.493187375,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,8,15
NL,UNKNOWN,Nootdorp,52.041151,4.399493,Emerging EV Infrastructure,0.0,3.7,0,0,0,0,1,1
NL,UNKNOWN,Nuenen c.a.,51.47181638461538,5.551376461538462,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,13,15
NL,UNKNOWN,Numansdorp,51.737028,4.410235,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,2
NL,UNKNOWN,Nunspeet,52.36598075,5.7774603125,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,16,18
NL,UNKNOWN,Nuth,50.90645799999999,5.8630596666666674,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,3,4
NL,UNKNOWN,Oegstgeest,52.1848745,4.4743015,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,8,11
NL,UNKNOWN,Oirlo,51.504355,6.021366,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
NL,UNKNOWN,Oirschot,51.4973593125,5.294349,Emerging EV Infrastructure,0.0625,11.0,1,0,1,0,16,21
NL,UNKNOWN,Oisterwijk,51.57457466666667,5.190420222222222,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,9,12
NL,UNKNOWN,Oldambt,53.145428,7.041569,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,1,1
NL,UNKNOWN,Oldebroek,52.454552142857146,5.953148428571429,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,7,11
NL,UNKNOWN,Oldeholtwolde,52.915624,5.982379,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,2
NL,UNKNOWN,Oldenzaal,52.31082744444444,6.923434444444444,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,9,9
NL,UNKNOWN,Olst-Wijhe,52.365588625,6.143666,Emerging EV Infrastructure,0.0,4.35,0,0,0,0,8,9
NL,UNKNOWN,Ommen,52.52596966666667,6.445686500000001,Emerging EV Infrastructure,0.0,16.5,0,0,0,0,6,8
NL,UNKNOWN,Oost Gelre,52.023046666666666,6.599392999999999,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,3,5
NL,UNKNOWN,Oosteinde,52.276392,4.805343,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Oosterhout,51.64779404761905,4.847289476190476,Emerging EV Infrastructure,0.0952380952380952,11.0,1,1,2,1,21,48
NL,UNKNOWN,Oostkapelle,51.568291,3.539339,Emerging EV Infrastructure,0.0,17.0,0,0,0,0,1,1
NL,UNKNOWN,Ooststellingwerf,52.98595266666667,6.286990444444445,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,9,11
NL,UNKNOWN,Oostzaan,52.4412845,4.874885,Emerging EV Infrastructure,0.0,8.0,0,0,0,0,2,2
NL,UNKNOWN,Opheusden,51.9227745,5.604281,Developing EV Infrastructure,1.0,50.0,1,0,2,0,2,8
NL,UNKNOWN,Opmeer,52.724287,4.947082,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,2,2
NL,UNKNOWN,Opsterland,53.0497828,6.1181601,Emerging EV Infrastructure,0.0,8.0,0,0,0,0,10,12
NL,UNKNOWN,Orvelte,52.843587,6.658617,Developing EV Infrastructure,0.0,30.0,0,0,0,0,2,2
NL,UNKNOWN,Oss,51.7652822962963,5.533642740740741,Emerging EV Infrastructure,0.037037037037037,11.0,1,0,1,0,27,44
NL,UNKNOWN,Oud-Beijerland,51.82150005882353,4.418309705882353,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,17,17
NL,UNKNOWN,Oude IJsselstreek,51.8949823,6.3773291,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,10,15
NL,UNKNOWN,Oude Meer,52.292431,4.788323,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Oudega,52.989056,5.543616,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
NL,UNKNOWN,Ouder-Amstel,52.3017807,4.9110506,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,10,10
NL,UNKNOWN,Oudewater,52.021058,4.86023,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,5,7
NL,UNKNOWN,Oudleusen,52.532018,6.311511,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
NL,UNKNOWN,Overberg,52.031574,5.518599,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Overbetuwe,51.92165,5.811354857142858,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,14,17
NL,UNKNOWN,Overloon,51.571127,5.946131,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
NL,UNKNOWN,Papendrecht,51.83211111111112,4.699556518518518,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,27,39
NL,UNKNOWN,Peel en Maas,51.32824288888889,6.011610888888889,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,9,10
NL,UNKNOWN,Pekela,53.103792,7.008408,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
NL,UNKNOWN,Pesse,52.774342,6.44522,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
NL,UNKNOWN,Petten,52.760048,4.66341,Emerging EV Infrastructure,0.0,12.7,0,0,0,0,1,1
NL,UNKNOWN,Pijnacker-Nootdorp,52.02085974193548,4.4197825161290325,Emerging EV Infrastructure,0.032258064516129,11.0,1,0,1,0,31,33
NL,UNKNOWN,Poeldijk,52.02437,4.217489,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Purmerend,52.498666533333335,4.965407,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,15,17
NL,UNKNOWN,Putten,52.25400416666667,5.588752166666667,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,6,9
NL,UNKNOWN,ROTTERDAM,51.9061485,4.5011375000000005,Developing EV Infrastructure,1.0,50.0,1,0,2,0,2,2
NL,UNKNOWN,Raalte,52.37202475,6.2800115000000005,Emerging EV Infrastructure,0.0,3.65,0,0,0,0,4,5
NL,UNKNOWN,Raamdonksveer,51.714006,4.880758,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
NL,UNKNOWN,Reimerswaal,51.45707316666667,4.091464833333333,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,6,11
NL,UNKNOWN,Renkum,51.977772384615385,5.7725290000000005,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,13,13
NL,UNKNOWN,Renswoude,52.073428,5.540257,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,3,5
NL,UNKNOWN,Reusel-De Mierden,51.384115,5.155573,Emerging EV Infrastructure,0.0,6.65,0,0,0,0,2,3
NL,UNKNOWN,Rheden,52.010772083333336,6.024763583333333,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,12,16
NL,UNKNOWN,Rhenen,51.96211328571429,5.581010428571429,Emerging EV Infrastructure,0.0,7.0,0,0,0,0,7,10
NL,UNKNOWN,Rhoon,51.864574000000005,4.449143,Developing EV Infrastructure,0.5,175.0,1,1,1,1,2,5
NL,UNKNOWN,Ridderkerk,51.87374162222223,4.596442022222222,Emerging EV Infrastructure,0.0222222222222222,11.0,1,0,1,0,45,60
NL,UNKNOWN,Rijen,51.578042,4.926539,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,12
NL,UNKNOWN,Rijnwaarden,51.8672355,6.08398575,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,4,5
NL,UNKNOWN,Rijsenhout,52.259873,4.6865355,Developing EV Infrastructure,0.5,109.0,1,1,1,1,2,11
NL,UNKNOWN,Rijssen,52.312846,6.496072,Mature Fast-Charging Hub,1.0,150.0,1,1,1,1,1,1
NL,UNKNOWN,Rijssen-Holten,52.298804,6.47810755,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,20,22
NL,UNKNOWN,Rijswijk,52.03987748484849,4.330215333333333,Emerging EV Infrastructure,0.0303030303030303,11.0,1,0,1,0,33,52
NL,UNKNOWN,Rivierenbuurt,52.07689,4.325715,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Roelofarendsveen,52.19796,4.6157285,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,2,6
NL,UNKNOWN,Roerdalen,51.147249,6.0169596,Emerging EV Infrastructure,0.0,5.0,0,0,0,0,5,5
NL,UNKNOWN,Roermond,51.194253058823534,6.002441058823529,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,17,33
NL,UNKNOWN,Roosendaal,51.52743268421053,4.445013,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,19,26
NL,UNKNOWN,Rosmalen,51.7210935,5.341253,Developing EV Infrastructure,0.5,65.5,1,0,1,0,2,17
NL,UNKNOWN,Rotterdam,51.9218014664723,4.464376685131195,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,343,395
NL,UNKNOWN,Rozendaal,52.00899,5.96798,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Rucphen,51.54634083333334,4.5741275,Developing EV Infrastructure,0.3333333333333333,11.0,1,1,2,2,6,13
NL,UNKNOWN,Rustenburg/Oostbroek,52.069614,4.282572,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Rutten,52.818465,5.742337,Mature Fast-Charging Hub,1.0,175.0,1,1,1,1,1,4
NL,UNKNOWN,SCHIPHOL,52.303958,4.751661,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,2
NL,UNKNOWN,Sassenheim,52.2128015,4.5040625,Developing EV Infrastructure,0.5,30.5,1,0,1,0,2,3
NL,UNKNOWN,Schagen,52.76496011764706,4.753133176470588,Emerging EV Infrastructure,0.0,5.0,0,0,0,0,17,18
NL,UNKNOWN,Scheemda,53.179163,6.944922000000001,Developing EV Infrastructure,0.6666666666666666,50.0,1,0,2,0,3,10
NL,UNKNOWN,Scherpenzeel,52.081404,5.491526,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,5,5
NL,UNKNOWN,Schiedam,51.92108490322581,4.39067164516129,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,31,37
NL,UNKNOWN,Schiermonnikoog,53.478088,6.162978,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,1,1
NL,UNKNOWN,Schijndel,51.61023,5.4460605,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,2,3
NL,UNKNOWN,Schin op Geul,50.850231,5.880805,Emerging EV Infrastructure,0.0,12.7,0,0,0,0,1,1
NL,UNKNOWN,Schinnen,50.949297,5.88546525,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,4,7
NL,UNKNOWN,Schiphol-Rijk,52.28037,4.75436,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Schiphol-Zuid,52.29128,4.73443,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Schoonebeek,52.662599,6.879855,Mature Fast-Charging Hub,1.0,320.0,1,1,1,1,1,1
NL,UNKNOWN,Schoorl,52.726387,4.644627,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Schouwen-Duiveland,51.67007076190477,3.906789,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,21,32
NL,UNKNOWN,Sevenum,51.380005,5.9851045,Mature Fast-Charging Hub,1.0,200.0,1,1,2,1,2,5
NL,UNKNOWN,Simpelveld,50.8312265,5.98323025,Emerging EV Infrastructure,0.0,3.7,0,0,0,0,4,5
NL,UNKNOWN,Sint Anthonis,51.617058,5.876684,Emerging EV Infrastructure,0.0,3.65,0,0,0,0,2,2
NL,UNKNOWN,Sint Willebrord,51.545845,4.58957,Developing EV Infrastructure,1.0,90.0,1,0,1,0,1,1
NL,UNKNOWN,Sint-Michielsgestel,51.65269322222222,5.367094444444444,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,9,11
NL,UNKNOWN,Sint-Oedenrode,51.624346,5.392960666666667,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,3,3
NL,UNKNOWN,Sittard,51.007094,5.846275,Developing EV Infrastructure,0.0,30.0,0,0,0,0,1,1
NL,UNKNOWN,Sittard-Geleen,50.98608304166667,5.834746541666667,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,24,38
NL,UNKNOWN,Sliedrecht,51.825515071428576,4.773430500000001,Emerging EV Infrastructure,0.0,8.0,0,0,0,0,14,14
NL,UNKNOWN,Slochteren,53.219483333333336,6.810911999999999,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,3,4
NL,UNKNOWN,Sloten,52.3415,4.79644,Emerging EV Infrastructure,0.0,5.0,0,0,0,0,1,1
NL,UNKNOWN,Sluis,51.365153,3.4591786666666664,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,6,10
NL,UNKNOWN,Smallingerland,53.10662893333333,6.084583533333333,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,15,19
NL,UNKNOWN,Soest,52.15888714285715,5.296606238095238,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,21,27
NL,UNKNOWN,Someren,51.393981,5.711468,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,4,4
NL,UNKNOWN,Son,51.4993975,5.462996,Emerging EV Infrastructure,0.0,11.6,0,0,0,0,2,3
NL,UNKNOWN,Son en Breugel,51.505917875,5.47977975,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,8,12
NL,UNKNOWN,Spaarndam,52.412906,4.68611,Emerging EV Infrastructure,0.0,3.7,0,0,0,0,1,1
NL,UNKNOWN,Spijkenisse,51.85615,4.297218,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
NL,UNKNOWN,Stadskanaal,52.976614125,6.97008175,Emerging EV Infrastructure,0.0,8.0,0,0,0,0,8,10
NL,UNKNOWN,Staphorst,52.6296096,6.2058694,Emerging EV Infrastructure,0.2,22.0,1,1,1,1,5,10
NL,UNKNOWN,Stede Broec,52.70117325,5.2282975,Emerging EV Infrastructure,0.0,5.0,0,0,0,0,4,5
NL,UNKNOWN,Steenbergen,51.59418875,4.332926375,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,8,13
NL,UNKNOWN,Steendam,53.265166,6.838502,Developing EV Infrastructure,0.0,30.0,0,0,0,0,1,1
NL,UNKNOWN,Steenwijkerland,52.778996600000006,6.09481985,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,20,25
NL,UNKNOWN,Stein,50.971809444444446,5.774095,Emerging EV Infrastructure,0.0,3.7,0,0,0,0,9,9
NL,UNKNOWN,Stichtse Vecht,52.17218806666666,5.021044900000001,Emerging EV Infrastructure,0.0333333333333333,11.0,1,0,1,0,30,33
NL,UNKNOWN,Strijen,51.741157125,4.556843625,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,8,10
NL,UNKNOWN,Stroe,52.1850475,5.6728015,Mature Fast-Charging Hub,1.0,200.0,1,1,2,1,2,7
NL,UNKNOWN,Súdwest-Fryslân,53.01080311111111,5.584092629629629,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,27,34
NL,UNKNOWN,Tegelen,51.3320845,6.145849,Emerging EV Infrastructure,0.0,12.85,0,0,0,0,2,2
NL,UNKNOWN,Ten Boer,53.275458,6.692154,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,1,1
NL,UNKNOWN,Ter Apel,52.875227,7.059174,Developing EV Infrastructure,1.0,90.0,1,0,1,0,1,1
NL,UNKNOWN,Terneuzen,51.30880592307692,3.831577384615384,Emerging EV Infrastructure,0.0769230769230769,11.0,1,0,1,0,13,14
NL,UNKNOWN,Terschelling,53.38199908333333,5.277849333333333,Emerging EV Infrastructure,0.0,3.7,0,0,0,0,12,29
NL,UNKNOWN,Terschuur,52.1659645,5.549459499999999,Developing EV Infrastructure,1.0,50.0,1,0,2,0,2,5
NL,UNKNOWN,Terwispel,53.030859,6.0205475,Developing EV Infrastructure,1.0,50.0,1,0,2,0,2,8
NL,UNKNOWN,Texel,53.084346720000006,4.8029912,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,25,42
NL,UNKNOWN,Teylingen,52.21584592857143,4.500214571428571,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,14,20
NL,UNKNOWN,Tholen,51.561052466666666,4.134909133333333,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,15,24
NL,UNKNOWN,Tiel,51.892462125,5.423444,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,24,35
NL,UNKNOWN,Tienhoven,52.146429,5.083715,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,4
NL,UNKNOWN,Tilburg,51.56876974038461,5.059636221153847,Emerging EV Infrastructure,0.0288461538461538,11.0,1,0,3,0,104,136
NL,UNKNOWN,Tubbergen,52.39296766666666,6.769143666666667,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,3,5
NL,UNKNOWN,Twenterand,52.43478471428572,6.572184428571428,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,7,10
NL,UNKNOWN,Tynaarlo,53.09793466666667,6.615177,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,6,10
NL,UNKNOWN,Tytsjerksteradiel,53.1871631,5.9589994,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,10,14
NL,UNKNOWN,Uden,51.656598384615386,5.634047923076922,Emerging EV Infrastructure,0.0769230769230769,11.0,1,0,1,0,13,30
NL,UNKNOWN,Ugchelen,52.177652,5.912803,Developing EV Infrastructure,1.0,120.0,1,0,1,0,1,12
NL,UNKNOWN,Uitgeest,52.526574375,4.70830075,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,8,10
NL,UNKNOWN,Uithoorn,52.24424111111111,4.799398666666667,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,9,11
NL,UNKNOWN,Unknown City,51.98266417857143,5.364868321428571,Mature Fast-Charging Hub,0.8571428571428571,250.0,1,1,24,23,28,375
NL,UNKNOWN,Urk,52.65821825,5.610996625,Emerging EV Infrastructure,0.0,3.7,0,0,0,0,8,9
NL,UNKNOWN,Urmond,50.98804,5.780984,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
NL,UNKNOWN,Utrecht,52.091589825581394,5.092819279069768,Emerging EV Infrastructure,0.005813953488372,11.0,1,0,1,0,172,271
NL,UNKNOWN,Utrechtse Heuvelrug,52.04543020689655,5.338879448275862,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,29,37
NL,UNKNOWN,Vaals,50.788858,5.964279,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
NL,UNKNOWN,Valkenburg aan de Geul,50.8637822,5.8300786,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,5,7
NL,UNKNOWN,Valkenswaard,51.351857,5.455845166666666,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,6,6
NL,UNKNOWN,Veendam,53.10546683333334,6.874661666666667,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,6,8
NL,UNKNOWN,Veenendaal,52.02726878125,5.5560124375,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,32,40
NL,UNKNOWN,Veere,51.53207752631579,3.5223438947368417,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,19,29
NL,UNKNOWN,Veghel,51.6097302,5.5468536,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,10,13
NL,UNKNOWN,Veldhoven,51.415221,5.405457583333334,Emerging EV Infrastructure,0.0,8.0,0,0,0,0,12,13
NL,UNKNOWN,Velp,51.74507,5.716071,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
NL,UNKNOWN,Velsen,52.44468723529411,4.630760235294118,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,34,40
NL,UNKNOWN,Venlo,51.37777852,6.15289272,Emerging EV Infrastructure,0.04,11.0,1,1,1,1,25,57
NL,UNKNOWN,Venray,51.52652245,5.9947388,Emerging EV Infrastructure,0.05,11.0,1,0,1,0,20,25
NL,UNKNOWN,Vianen,51.98356992857144,5.092757499999999,Emerging EV Infrastructure,0.0714285714285714,11.0,1,0,1,0,14,18
